datetime,air1,car1,clotheswasher_dryg1,furnace1,use
2018-08-02 21:00:00-05:00,1.1166,3.36635,0.00135,0.31575,5.247683333333333
2018-08-02 22:00:00-05:00,0.5248833333333331,3.3663,0.00065,0.1644333333333333,4.42715
2018-08-02 23:00:00-05:00,1.8293333333333333,1.181366666666667,0.0023,0.5333166666666666,3.7991833333333327
2018-08-03 00:00:00-05:00,0.8524666666666666,0.0058,0.0011,0.2911833333333333,1.3731166666666668
2018-08-03 01:00:00-05:00,0.43445,0.005183333333333333,0.00055,0.1476333333333333,0.8038
2018-08-03 02:00:00-05:00,0.3548333333333333,0.005066666666666666,0.00045,0.12541666666666665,0.7005
2018-08-03 03:00:00-05:00,0.42175,0.005066666666666666,0.00045,0.1454833333333333,0.8020666666666666
2018-08-03 04:00:00-05:00,0.37141666666666656,0.005083333333333333,0.00025,0.1347,0.7316166666666665
2018-08-03 05:00:00-05:00,0.36513333333333325,0.005116666666666666,0.0004,0.1349833333333333,0.7249166666666665
2018-08-03 06:00:00-05:00,0.0,0.0044333333333333325,0.0,0.006,0.2469333333333333
2018-08-03 07:00:00-05:00,0.0,0.0045833333333333325,0.0,0.006,0.2289333333333333
2018-08-03 08:00:00-05:00,0.0,0.004383333333333333,0.0,0.006,0.25665
2018-08-03 09:00:00-05:00,0.5034166666666666,0.00585,0.0006,0.1634833333333333,1.0266166666666667
2018-08-03 10:00:00-05:00,0.8354666666666666,0.0057333333333333325,0.00095,0.2475666666666666,1.4231166666666668
2018-08-03 11:00:00-05:00,0.9958166666666664,0.005266666666666666,0.00115,0.2961333333333333,1.7224833333333331
2018-08-03 12:00:00-05:00,1.0984666666666667,0.00525,0.0013166666666666665,0.3153833333333333,1.8471833333333332
2018-08-03 13:00:00-05:00,0.0,0.0,0.0,0.006,0.3404833333333333
2018-08-03 14:00:00-05:00,0.0,0.0,0.0,0.006,0.3273166666666666
2018-08-03 15:00:00-05:00,0.0,0.0,0.0,0.006,0.3238333333333333
2018-08-03 16:00:00-05:00,2.0067166666666667,0.0,0.0022833333333333334,0.4919666666666666,2.81525
2018-08-03 17:00:00-05:00,2.6639,0.0,0.003133333333333333,0.6338833333333332,3.6214
2018-08-03 18:00:00-05:00,0.4783166666666666,6.666666666666666e-05,0.0005833333333333333,0.1367833333333333,0.89975
2018-08-03 19:00:00-05:00,0.0,0.0,0.0,0.006,0.3188833333333333
2018-08-03 20:00:00-05:00,0.0,0.0,0.0,0.006,0.3011166666666666
2018-08-03 21:00:00-05:00,1.7749137931034484,0.0008103448275862069,0.0022241379310344827,0.4780344827586208,2.692810344827586
2018-08-03 22:00:00-05:00,1.8089666666666668,0.0,0.00225,0.51375,2.5687
2018-08-03 23:00:00-05:00,1.9895333333333332,0.0,0.0025,0.5732,2.7731
2018-08-04 00:00:00-05:00,1.4094666666666669,0.0001,0.0017,0.4338166666666666,2.0631166666666667
2018-08-04 01:00:00-05:00,0.9702333333333332,0.0,0.0012,0.3158833333333333,1.4886
2018-08-04 02:00:00-05:00,0.5143833333333332,0.0001,0.00065,0.18636666666666665,0.9304166666666664
2018-08-04 03:00:00-05:00,0.5973333333333332,6.666666666666666e-05,0.00075,0.19791666666666666,1.0002333333333333
2018-08-04 04:00:00-05:00,0.4065333333333333,0.0,0.0005,0.14376666666666665,0.7839166666666666
2018-08-04 05:00:00-05:00,0.4027833333333333,0.0,0.0005,0.14441666666666664,0.764
2018-08-04 06:00:00-05:00,0.19386666666666666,0.0,0.0,0.08128333333333332,0.5058
2018-08-04 07:00:00-05:00,0.3515666666666666,0.0,0.0003,0.13095,0.7062166666666666
2018-08-04 08:00:00-05:00,0.0,0.00036666666666666667,0.0,0.005816666666666666,0.4416833333333333
2018-08-04 09:00:00-05:00,0.20615,5e-05,0.00025,0.06591666666666667,0.5712
2018-08-04 10:00:00-05:00,0.9368833333333332,5e-05,0.00115,0.2860666666666666,1.6303833333333333
2018-08-04 11:00:00-05:00,0.798933333333333,0.00025,0.00095,0.2529666666666666,1.435
2018-08-04 12:00:00-05:00,1.4338166666666667,6.666666666666666e-05,0.0017,0.386,2.2315
2018-08-04 13:00:00-05:00,1.8866666666666667,0.0006166666666666666,0.0023,0.4931333333333332,2.982066666666667
2018-08-04 14:00:00-05:00,2.0553,0.0,0.0023,0.51635,2.9992666666666667
2018-08-04 15:00:00-05:00,2.0446666666666666,6.666666666666666e-05,0.00225,0.5078833333333332,2.952583333333333
2018-08-04 16:00:00-05:00,2.164766666666667,6.666666666666666e-05,0.00245,0.5406833333333332,3.1146833333333332
2018-08-04 17:00:00-05:00,1.7455666666666667,0.0,0.002,0.43115,2.55995
2018-08-04 18:00:00-05:00,1.4575,0.0,0.00175,0.3876833333333333,2.2563
2018-08-04 19:00:00-05:00,0.95605,0.00018333333333333334,0.00115,0.2829333333333333,1.6523333333333332
2018-08-04 20:00:00-05:00,1.1249833333333332,0.0,0.0013,0.3163333333333333,1.7953666666666668
2018-08-04 21:00:00-05:00,1.0609333333333333,6.666666666666666e-05,0.0013,0.30325,1.6913833333333332
2018-08-04 22:00:00-05:00,1.0062666666666664,0.0,0.0012,0.2960333333333333,1.6403666666666668
2018-08-04 23:00:00-05:00,2.1618833333333334,5e-05,0.0028,0.62995,3.1022
2018-08-05 00:00:00-05:00,0.4638833333333332,5e-05,0.0006,0.15296666666666664,0.8431333333333331
2018-08-05 01:00:00-05:00,0.8095666666666665,5e-05,0.001,0.2657833333333333,1.2977666666666667
2018-08-05 02:00:00-05:00,0.451,0.0,0.0003,0.1592,0.8073666666666666
2018-08-05 03:00:00-05:00,0.42585,0.0,0.0004,0.1482333333333333,0.7727
2018-08-05 04:00:00-05:00,0.4075,0.0,0.0005,0.1427,0.7381166666666666
2018-08-05 05:00:00-05:00,0.1712,0.0,0.0002,0.057083333333333326,0.4376
2018-08-05 06:00:00-05:00,0.2526,0.0,0.0002,0.097,0.5836833333333332
2018-08-05 07:00:00-05:00,0.43756666666666655,0.0003166666666666667,0.0005,0.1521833333333333,0.9038333333333332
2018-08-05 08:00:00-05:00,0.0,0.0006833333333333333,0.0,0.005716666666666667,0.4638666666666666
2018-08-05 09:00:00-05:00,0.0,0.0002,0.0,0.005966666666666666,0.4457
2018-08-05 10:00:00-05:00,0.62405,0.0,0.00075,0.1957333333333333,1.2511666666666668
2018-08-05 11:00:00-05:00,1.4563666666666668,0.0001333333333333333,0.00175,0.40426666666666655,2.3063833333333332
2018-08-05 12:00:00-05:00,1.4444666666666668,0.0001,0.0017,0.40505,2.341
2018-08-05 13:00:00-05:00,1.5794666666666668,0.00035,0.0018,0.4346333333333333,2.504383333333333
2018-08-05 14:00:00-05:00,1.9267666666666667,0.00021666666666666668,0.0021666666666666666,0.4835666666666666,2.872933333333333
2018-08-05 15:00:00-05:00,1.8974666666666669,0.00165,0.0024,0.48885,3.17695
2018-08-05 16:00:00-05:00,1.52205,0.0015833333333333333,0.002133333333333333,0.39245,2.8503
2018-08-05 17:00:00-05:00,1.7378166666666668,0.00215,0.0022,0.4600666666666666,2.7668166666666667
2018-08-05 18:00:00-05:00,1.86655,0.0027166666666666663,0.00265,0.4874333333333332,2.9090166666666666
2018-08-05 19:00:00-05:00,1.25935,0.0017833333333333332,0.0017,0.3599833333333333,2.2230166666666666
2018-08-05 20:00:00-05:00,1.1383666666666667,0.0012666666666666666,0.0014,0.3227333333333333,1.9722833333333332
2018-08-05 21:00:00-05:00,0.7713666666666666,5e-05,0.00095,0.22896666666666665,1.2947
2018-08-05 22:00:00-05:00,0.93895,0.0001,0.00115,0.2838833333333333,1.5148833333333331
2018-08-05 23:00:00-05:00,1.72505,0.0,0.0022,0.5101,2.48395
2018-08-06 00:00:00-05:00,0.59415,0.0,0.00075,0.20941666666666664,1.03985
2018-08-06 01:00:00-05:00,0.8818166666666666,0.0,0.001,0.27995,1.37955
2018-08-06 02:00:00-05:00,0.4807333333333332,5e-05,0.00055,0.17885,0.8955166666666666
2018-08-06 03:00:00-05:00,0.43386666666666657,0.0,0.00055,0.14945,0.81195
2018-08-06 04:00:00-05:00,0.4055833333333333,0.0,0.0003,0.1436333333333333,0.7814833333333331
2018-08-06 05:00:00-05:00,0.3280666666666666,0.0005166666666666666,0.00035,0.10475,0.72485
2018-08-06 06:00:00-05:00,0.098,0.0,0.0,0.0511,0.40805
2018-08-06 07:00:00-05:00,0.22661666666666666,0.00085,0.00025,0.08983333333333332,0.7480333333333331
2018-08-06 08:00:00-05:00,0.0,0.0,0.0,0.006,0.3154833333333333
2018-08-06 09:00:00-05:00,0.4815666666666666,5e-05,0.0006,0.1414833333333333,0.8833
2018-08-06 10:00:00-05:00,0.8294666666666666,0.00021666666666666668,0.00095,0.2645166666666666,1.514066666666667
2018-08-06 11:00:00-05:00,0.9728166666666664,0.0005,0.0011666666666666665,0.2994,1.6927166666666669
2018-08-06 12:00:00-05:00,1.7615666666666667,0.0014833333333333332,0.00225,0.4671666666666666,2.794083333333333
2018-08-06 13:00:00-05:00,1.498916666666667,0.00065,0.0017,0.4125666666666665,2.3815833333333334
2018-08-06 14:00:00-05:00,1.5337666666666667,0.0005166666666666666,0.0017,0.39845,2.3337
2018-08-06 15:00:00-05:00,1.7020833333333332,0.0004333333333333333,0.00195,0.4459,2.55335
2018-08-06 16:00:00-05:00,1.2114166666666668,0.00011666666666666668,0.0014,0.3110833333333333,1.960883333333333
2018-08-06 17:00:00-05:00,1.3476,0.0,0.0015,0.3514166666666666,2.109383333333333
2018-08-06 18:00:00-05:00,1.1038333333333332,0.00025,0.0013,0.3131833333333333,1.8300833333333333
2018-08-06 19:00:00-05:00,1.45045,0.0004666666666666666,0.00175,0.40765,2.48855
2018-08-06 20:00:00-05:00,1.7654166666666669,0.00255,0.00215,0.4879,2.758233333333333
2018-08-06 21:00:00-05:00,0.9306166666666664,0.0008166666666666666,0.00115,0.27565,1.6677333333333333
2018-08-06 22:00:00-05:00,0.7840833333333331,0.0009,0.00095,0.2388833333333333,1.4624666666666668
2018-08-06 23:00:00-05:00,2.286833333333333,0.0013166666666666665,0.003,0.6496,3.335983333333333
2018-08-07 00:00:00-05:00,0.56545,0.00011666666666666668,0.0007,0.19796666666666665,0.9789666666666664
2018-08-07 01:00:00-05:00,0.44696666666666657,6.666666666666666e-05,0.00055,0.15026666666666666,0.8243666666666666
2018-08-07 02:00:00-05:00,0.4788,0.0004,0.00045,0.16001666666666664,0.9027166666666666
2018-08-07 03:00:00-05:00,0.454,0.0001666666666666667,0.00055,0.15316666666666665,0.8857666666666666
2018-08-07 04:00:00-05:00,0.43535,0.0,0.00055,0.15016666666666664,0.8291666666666666
2018-08-07 05:00:00-05:00,0.4482833333333333,5e-05,0.0006,0.15565,0.8578166666666666
2018-08-07 06:00:00-05:00,0.2136333333333333,0.0,0.0003,0.06988333333333333,0.55055
2018-08-07 07:00:00-05:00,0.22373333333333328,0.00018333333333333334,0.0003,0.08845,0.5980333333333332
2018-08-07 08:00:00-05:00,0.0,0.0,0.0,0.006,0.3423833333333333
2018-08-07 09:00:00-05:00,0.5681833333333332,0.00025,0.0007166666666666666,0.1813,1.1051833333333332
2018-08-07 10:00:00-05:00,1.1271,0.0004833333333333333,0.0014166666666666666,0.32935,1.8859333333333332
2018-08-07 11:00:00-05:00,1.9360166666666667,0.0028166666666666665,0.7752,0.5328333333333332,4.4048333333333325
2018-08-07 12:00:00-05:00,1.85695,0.0,0.1827,0.4973,2.9777666666666667
2018-08-07 13:00:00-05:00,0.0,0.0,0.0,0.01538333333333333,0.3214
2018-08-07 14:00:00-05:00,0.9097,6.666666666666666e-05,0.001,0.2362666666666666,1.4495166666666668
2018-08-07 15:00:00-05:00,1.4292333333333331,6.666666666666666e-05,0.0016,0.3590833333333333,2.0749666666666666
2018-08-07 16:00:00-05:00,1.6245,0.0,0.0017586206896551724,0.4056034482758621,2.306879310344828
2018-08-07 17:00:00-05:00,1.5264666666666669,0.00125,0.0021,0.3957,2.38105
2018-08-07 18:00:00-05:00,1.53565,0.0014666666666666667,0.0019333333333333331,0.3989,2.42595
2018-08-07 19:00:00-05:00,1.1747333333333332,0.0004,0.00135,0.3319666666666666,1.9898333333333331
2018-08-07 20:00:00-05:00,1.2522333333333333,0.0001666666666666667,0.00145,0.3566,1.90795
2018-08-07 21:00:00-05:00,0.5827166666666665,0.0,0.0007,0.1741833333333333,1.0175833333333333
2018-08-07 22:00:00-05:00,0.5643833333333332,1.90425,0.0007,0.1581,2.89195
2018-08-07 23:00:00-05:00,2.1815762711864406,3.376542372881356,0.002694915254237288,0.6209322033898306,6.396593220338983
2018-08-08 00:00:00-05:00,1.2864666666666669,3.366033333333333,0.00135,0.39326666666666654,5.259566666666666
2018-08-08 01:00:00-05:00,0.9209666666666666,3.36965,0.00115,0.2957166666666666,4.814966666666667
2018-08-08 02:00:00-05:00,0.5253833333333332,1.029216666666667,0.00055,0.1719,1.9791333333333332
2018-08-08 03:00:00-05:00,0.9529166666666664,0.005866666666666667,0.0011,0.3118666666666666,1.4944
2018-08-08 04:00:00-05:00,0.48555,0.004933333333333333,0.0006,0.16111666666666666,0.8962666666666665
2018-08-08 05:00:00-05:00,0.4634333333333332,0.0052,0.00055,0.15516666666666665,0.8404333333333331
2018-08-08 06:00:00-05:00,0.5005,0.004933333333333333,0.0006,0.1655833333333333,0.9159
2018-08-08 07:00:00-05:00,0.55255,0.006366666666666666,0.00075,0.18025,1.2149666666666668
2018-08-08 08:00:00-05:00,0.0,0.00036666666666666667,0.0,0.005966666666666666,0.2607166666666666
2018-08-08 09:00:00-05:00,0.0,0.0,0.0,0.006033333333333332,0.2672333333333333
2018-08-08 10:00:00-05:00,0.0,0.0,0.0,0.006016666666666667,0.3177166666666666
2018-08-08 11:00:00-05:00,0.0,0.0,0.0,0.006,0.3353166666666666
2018-08-08 12:00:00-05:00,0.0,0.0,0.0,0.006,0.3113166666666666
2018-08-08 13:00:00-05:00,0.0,0.0,0.0,0.006,0.3260833333333333
2018-08-08 14:00:00-05:00,1.0286166666666667,0.0,0.0011,0.25785,1.58645
2018-08-08 15:00:00-05:00,1.20985,0.0001333333333333333,0.0014666666666666667,0.31195,1.8232166666666667
2018-08-08 16:00:00-05:00,1.3663333333333332,5e-05,0.0017166666666666667,0.3343666666666666,1.9987166666666667
2018-08-08 17:00:00-05:00,1.054266666666667,0.0,0.0013333333333333333,0.2824,1.6284166666666668
2018-08-08 18:00:00-05:00,1.59175,0.0,0.0022,0.4137333333333333,2.32455
2018-08-08 19:00:00-05:00,2.603333333333333,0.00335,0.003983333333333333,0.6398833333333332,4.02855
2018-08-08 20:00:00-05:00,1.8411,0.0030833333333333333,0.0027166666666666663,0.4956833333333332,2.87675
2018-08-08 21:00:00-05:00,1.134183333333333,0.0007166666666666666,0.0014,0.32025,1.99425
2018-08-08 22:00:00-05:00,0.6726,0.00035,0.00085,0.21933333333333327,1.1969666666666667
2018-08-08 23:00:00-05:00,2.343633333333333,0.0,0.003,0.6509666666666666,3.2221333333333333
2018-08-09 00:00:00-05:00,1.365816666666667,0.0,0.00165,0.4190333333333333,1.9902
2018-08-09 01:00:00-05:00,1.1714,6.666666666666666e-05,0.00145,0.37036666666666657,1.7637166666666668
2018-08-09 02:00:00-05:00,0.60665,0.0,0.0007,0.21213333333333328,1.0246
2018-08-09 03:00:00-05:00,0.8927,5e-05,0.00115,0.2797333333333333,1.397066666666667
2018-08-09 04:00:00-05:00,0.4375833333333333,5e-05,0.00055,0.1641,0.81925
2018-08-09 05:00:00-05:00,0.4425833333333333,0.0,0.00055,0.15111666666666665,0.8210166666666666
2018-08-09 06:00:00-05:00,0.41756666666666653,5e-05,0.0005,0.14421666666666666,0.79865
2018-08-09 07:00:00-05:00,0.3844333333333333,5e-05,0.0005,0.1339833333333333,0.7308166666666664
2018-08-09 08:00:00-05:00,0.0,0.0,0.0,0.006,0.24625
2018-08-09 09:00:00-05:00,0.2377833333333333,0.00055,0.0003,0.07266666666666664,0.6708
2018-08-09 10:00:00-05:00,0.97375,0.0009166666666666666,0.0012,0.30445,1.7219166666666668
2018-08-09 11:00:00-05:00,1.1115166666666667,0.0013166666666666665,0.00135,0.3291166666666666,1.931533333333333
2018-08-09 12:00:00-05:00,1.81235,0.6816,0.0021,0.4764,3.4237333333333333
2018-08-09 13:00:00-05:00,1.963566666666667,3.3858,0.00225,0.4958666666666666,6.315666666666666
2018-08-09 14:00:00-05:00,1.6139666666666668,3.3746666666666667,0.0018,0.4139833333333333,5.8533833333333325
2018-08-09 15:00:00-05:00,2.4268666666666667,3.37835,0.002683333333333333,0.5643,6.761883333333333
2018-08-09 16:00:00-05:00,1.0624333333333331,1.7848833333333332,0.2919833333333333,0.2856833333333333,3.8340666666666663
2018-08-09 17:00:00-05:00,0.0,0.00495,0.0,0.006,0.3562666666666666
2018-08-09 18:00:00-05:00,0.0,0.004183333333333333,0.0,0.006,0.4150333333333333
2018-08-09 19:00:00-05:00,0.0,0.005,0.0,0.006,0.3629666666666666
2018-08-09 20:00:00-05:00,0.5427666666666666,1.0475166666666669,0.0007166666666666666,0.1603833333333333,2.142
2018-08-09 21:00:00-05:00,0.7670333333333331,3.369933333333333,0.00095,0.2061,4.971033333333333
2018-08-09 22:00:00-05:00,2.410366666666667,0.9908666666666665,0.003,0.6461333333333332,4.468783333333333
2018-08-09 23:00:00-05:00,2.3976333333333333,0.007833333333333333,0.003,0.6547166666666666,3.457933333333333
2018-08-10 00:00:00-05:00,1.84025,0.006833333333333333,0.00225,0.5419666666666666,2.5954333333333333
2018-08-10 01:00:00-05:00,1.180316666666667,0.006183333333333333,0.0014,0.36905,1.7645666666666668
2018-08-10 02:00:00-05:00,1.02955,0.2611166666666666,0.00125,0.3282333333333333,1.8266
2018-08-10 03:00:00-05:00,0.5940666666666666,0.0054333333333333326,0.00075,0.1911,0.9902
2018-08-10 04:00:00-05:00,0.9160833333333332,0.006,0.00115,0.3008333333333333,1.4100166666666667
2018-08-10 05:00:00-05:00,0.4622333333333332,0.005133333333333333,0.0006,0.1544833333333333,0.8358666666666666
2018-08-10 06:00:00-05:00,0.4991666666666666,0.005183333333333333,0.0006,0.16581666666666664,0.88845
2018-08-10 07:00:00-05:00,0.4868833333333332,0.005316666666666667,0.0003,0.16221666666666665,0.8638333333333331
2018-08-10 08:00:00-05:00,0.0,0.0021666666666666666,0.0,0.005566666666666667,0.4861166666666666
2018-08-10 09:00:00-05:00,0.5794333333333332,0.0001333333333333333,0.0007,0.1711333333333333,1.18455
2018-08-10 10:00:00-05:00,1.1644,6.666666666666666e-05,0.00145,0.3355,2.103283333333333
2018-08-10 11:00:00-05:00,0.7293166666666665,0.00045,0.9936666666666664,0.2369,2.670583333333333
2018-08-10 12:00:00-05:00,1.1204333333333332,0.0003833333333333333,1.0691666666666668,0.3376833333333333,3.422266666666667
2018-08-10 13:00:00-05:00,1.7761166666666668,0.0,0.8082666666666666,0.47365,3.7114166666666666
2018-08-10 14:00:00-05:00,1.3802666666666668,0.00065,1.3676833333333331,0.3863666666666665,3.8459
2018-08-10 15:00:00-05:00,1.4519666666666668,6.666666666666666e-05,0.13345,0.39371666666666655,2.58715
2018-08-10 16:00:00-05:00,1.9395,6.666666666666666e-05,1.623133333333333,0.48955,4.7028
2018-08-10 17:00:00-05:00,1.7536333333333332,0.0021166666666666664,0.0021,0.4629666666666666,2.831033333333333
2018-08-10 18:00:00-05:00,1.5179833333333332,0.0022166666666666663,0.0018833333333333332,0.39725,2.507166666666667
2018-08-10 19:00:00-05:00,1.4058833333333332,0.0015166666666666666,0.0016,0.39316666666666655,2.3488333333333333
2018-08-10 20:00:00-05:00,0.99225,0.0005166666666666666,0.0012,0.2920166666666666,1.6765
2018-08-10 21:00:00-05:00,1.4280333333333333,0.00045,0.00175,0.3995333333333333,2.2093833333333333
2018-08-10 22:00:00-05:00,0.6522166666666666,5e-05,0.0008,0.1985,1.14535
2018-08-10 23:00:00-05:00,1.8436833333333331,5e-05,0.00215,0.52785,2.604816666666667
2018-08-11 00:00:00-05:00,1.2465,0.0,0.00135,0.3823,1.8762166666666669
2018-08-11 01:00:00-05:00,0.9735,0.00011666666666666668,0.001,0.3138,1.5233
2018-08-11 02:00:00-05:00,0.5666166666666665,5e-05,0.0004,0.19071666666666665,0.99375
2018-08-11 03:00:00-05:00,0.6261166666666667,0.0004833333333333333,0.00035,0.1951,1.14055
2018-08-11 04:00:00-05:00,0.0,0.0,0.0,0.01915,0.27695
2018-08-11 05:00:00-05:00,0.5912166666666666,0.0,0.0005,0.1978,1.0258666666666667
2018-08-11 06:00:00-05:00,0.1184,0.0,0.00015,0.04126666666666666,0.4098
2018-08-11 07:00:00-05:00,0.4533833333333333,0.0,0.0002,0.15715,0.85855
2018-08-11 08:00:00-05:00,0.0,0.0,0.0,0.006,0.2285833333333333
2018-08-11 09:00:00-05:00,0.0075,0.0007833333333333333,0.6997833333333332,0.008016666666666665,1.3416833333333331
2018-08-11 10:00:00-05:00,0.9479333333333332,0.0003333333333333333,1.2647833333333331,0.2910166666666666,3.1527833333333333
2018-08-11 11:00:00-05:00,1.2928,0.0,0.1813,0.3745333333333333,2.3384
2018-08-11 12:00:00-05:00,1.0961166666666669,0.0004833333333333333,0.00125,0.3258833333333333,1.7476833333333333
2018-08-11 13:00:00-05:00,1.7080166666666667,0.0006,0.00195,0.4638666666666666,2.5271833333333333
2018-08-11 14:00:00-05:00,2.092916666666667,0.0007333333333333333,1.6919166666666667,0.5094333333333332,4.892766666666667
2018-08-11 15:00:00-05:00,1.7181333333333333,6.666666666666666e-05,0.00195,0.441,2.503616666666667
2018-08-11 16:00:00-05:00,1.6607666666666667,0.0002,0.002,0.45575,2.4560666666666666
2018-08-11 17:00:00-05:00,1.5884833333333332,0.00025,0.5847166666666666,0.47505,3.163866666666667
2018-08-11 18:00:00-05:00,0.2500833333333333,0.0,0.10901666666666664,0.09865,0.8276666666666666
2018-08-11 19:00:00-05:00,0.7873166666666666,0.00075,0.00105,0.25815,1.3923333333333332
2018-08-11 20:00:00-05:00,0.0,0.0,0.0,0.006,0.3471
2018-08-11 21:00:00-05:00,0.37351666666666655,0.0,0.0005,0.11721666666666665,0.80575
2018-08-11 22:00:00-05:00,0.4297166666666665,5e-05,0.00055,0.14955,0.86
2018-08-11 23:00:00-05:00,1.5970333333333333,5e-05,0.0004,0.5003666666666666,2.3876
2018-08-12 00:00:00-05:00,0.0,0.0006,0.0,0.006,0.3503666666666666
2018-08-12 01:00:00-05:00,0.7293666666666665,0.0,0.0004,0.2406833333333333,1.258233333333333
2018-08-12 02:00:00-05:00,0.0,0.0,0.0,0.006016666666666667,0.2932166666666666
2018-08-12 03:00:00-05:00,0.6598333333333332,6.666666666666666e-05,0.00045,0.21836666666666665,1.1773166666666668
2018-08-12 04:00:00-05:00,0.0,0.0,0.0,0.006,0.2829666666666666
2018-08-12 05:00:00-05:00,0.6403833333333332,0.0,0.0004,0.21281666666666665,1.14135
2018-08-12 06:00:00-05:00,0.0,0.0,0.0,0.006,0.2807833333333333
2018-08-12 07:00:00-05:00,0.5410666666666666,0.0,0.0005,0.18225,0.9673
